15;0;7;15;1025;549;1136108153;
15;0;31;15;572;102090.000000;555;
15;0;31;15;573;102144.000000;555;
15;0;31;15;572;102093.000000;575;
15;0;31;15;573;102142.000000;575;
15;0;31;15;572;102096.000000;595;
15;0;31;15;573;102140.000000;595;
15;0;31;15;572;102088.000000;617;
15;0;31;15;573;102140.000000;617;
15;0;31;15;572;102089.000000;637;
15;0;31;15;573;102145.000000;637;
15;0;31;15;572;102094.000000;657;
15;0;31;15;573;102139.000000;657;
15;0;31;15;572;102087.000000;677;
15;0;31;15;573;102143.000000;677;
15;0;31;15;572;102091.000000;697;
15;0;31;15;573;102135.000000;697;
15;0;31;15;572;102085.000000;717;
15;0;31;15;573;102138.000000;717;
15;0;31;15;572;102090.000000;737;
15;0;31;15;573;102142.000000;737;
15;0;31;15;572;102088.000000;757;
15;0;31;15;573;102141.000000;757;
15;0;31;15;572;102099.000000;777;
15;0;31;15;573;102146.000000;777;
15;0;31;15;572;102093.000000;797;
15;0;31;15;573;102139.000000;797;
15;0;31;15;572;102087.000000;817;
15;0;31;15;573;102145.000000;817;
15;0;7;15;1034;1;829;
15;0;31;15;572;102094.000000;837;
15;0;31;15;573;102144.000000;837;
15;0;31;15;572;102092.000000;857;
15;0;31;15;573;102140.000000;857;
15;0;31;15;572;102088.000000;877;
15;0;31;15;573;102141.000000;877;
15;0;31;15;572;102090.000000;897;
15;0;31;15;573;102146.000000;897;
15;0;31;15;572;102089.000000;920;
15;0;31;15;573;102149.000000;920;
15;0;31;15;572;102084.000000;939;
15;0;31;15;573;102146.000000;939;
15;0;7;15;1038;3828400;958;
15;0;31;15;572;102092.000000;959;
15;0;31;15;573;102141.000000;959;
15;0;31;15;572;102085.000000;979;
15;0;31;15;573;102141.000000;979;
15;0;31;15;927;0.000000;991;
15;0;31;15;928;0.000000;991;
15;0;31;15;572;102088.000000;1000;
15;0;31;15;573;102146.000000;1000;
15;0;31;15;572;102087.000000;1019;
15;0;31;15;819;40.900002;1019;
15;0;31;15;573;102146.000000;1019;
15;0;31;15;820;40.880001;1019;
15;0;31;15;572;102089.000000;1039;
15;0;31;15;573;102144.000000;1039;
15;0;31;15;572;102091.000000;1059;
15;0;31;15;573;102139.000000;1059;
15;0;31;15;572;102090.000000;1079;
15;0;31;15;573;102141.000000;1079;
15;0;31;15;572;102086.000000;1099;
15;0;31;15;573;102141.000000;1099;
15;0;31;15;572;102100.000000;1119;
15;0;31;15;573;102146.000000;1119;
15;0;31;15;572;102090.000000;1139;
15;0;31;15;573;102142.000000;1139;
15;0;31;15;572;102097.000000;1159;
15;0;31;15;573;102138.000000;1159;
15;0;31;15;572;102091.000000;1179;
15;0;31;15;573;102137.000000;1179;
15;0;31;15;572;102090.000000;1199;
15;0;31;15;573;102144.000000;1199;
15;0;31;15;572;102090.000000;1219;
15;0;31;15;573;102141.000000;1219;
15;0;31;15;572;102089.000000;1239;
15;0;31;15;573;102149.000000;1239;
15;0;31;15;572;102072.000000;1259;
15;0;31;15;573;102137.000000;1259;
15;0;31;15;572;102092.000000;1279;
15;0;31;15;573;102147.000000;1279;
15;0;31;15;572;102092.000000;1299;
15;0;31;15;573;102140.000000;1299;
15;0;31;15;572;102090.000000;1319;
15;0;31;15;573;102142.000000;1319;
15;0;31;15;572;102091.000000;1339;
15;0;31;15;573;102145.000000;1339;
15;0;31;15;572;102088.000000;1359;
15;0;31;15;573;102144.000000;1359;
15;0;7;15;287;0;1369;
15;0;7;15;283;1;1369;
15;0;7;15;289;-35.602837;1369;
15;0;7;15;291;0;1369;
15;0;31;15;929;14.485840;1369;
15;0;7;15;517;1587.963867;1370;
15;0;7;15;518;1545.263672;1370;
15;0;7;15;287;1;1371;
15;0;31;15;572;102091.000000;1380;
15;0;31;15;573;102141.000000;1380;
15;0;7;15;283;1;1394;
15;0;31;15;572;102094.000000;1400;
15;0;31;15;573;102140.000000;1400;
15;0;31;15;572;102090.000000;1420;
15;0;31;15;573;102145.000000;1420;
15;0;31;15;572;102088.000000;1441;
15;0;31;15;573;102149.000000;1441;
15;0;31;15;572;102099.000000;1461;
15;0;31;15;573;102143.000000;1461;
15;0;31;15;572;102098.000000;1481;
15;0;31;15;573;102145.000000;1481;
15;0;31;15;572;102091.000000;1501;
15;0;31;15;573;102151.000000;1501;
15;0;31;15;572;102097.000000;1521;
15;0;31;15;573;102147.000000;1521;
15;0;31;15;572;102098.000000;1541;
15;0;31;15;573;102146.000000;1541;
15;0;31;15;572;102100.000000;1561;
15;0;31;15;573;102152.000000;1561;
15;0;31;15;572;102096.000000;1581;
15;0;31;15;573;102149.000000;1581;
15;0;31;15;572;102097.000000;1601;
15;0;31;15;573;102142.000000;1601;
15;0;31;15;572;102099.000000;1621;
15;0;31;15;573;102148.000000;1621;
15;0;31;15;572;102097.000000;1641;
15;0;31;15;573;102148.000000;1641;
15;0;31;15;572;102090.000000;1661;
15;0;31;15;573;102141.000000;1661;
15;0;31;15;572;102090.000000;1681;
15;0;31;15;573;102139.000000;1681;
15;0;31;15;572;102096.000000;1701;
15;0;31;15;573;102148.000000;1701;
15;0;31;15;572;102092.000000;1721;
15;0;31;15;573;102146.000000;1721;
15;0;31;15;572;102096.000000;1741;
15;0;31;15;573;102140.000000;1741;
15;0;31;15;572;102088.000000;1761;
15;0;31;15;573;102142.000000;1761;
15;0;31;15;572;102094.000000;1781;
15;0;31;15;573;102146.000000;1781;
15;0;31;15;572;102087.000000;1803;
15;0;31;15;573;102138.000000;1803;
15;0;31;15;572;102090.000000;1823;
15;0;31;15;573;102143.000000;1823;
15;0;31;15;572;102088.000000;1843;
15;0;31;15;573;102145.000000;1843;
15;0;31;15;572;102092.000000;1863;
15;0;31;15;573;102139.000000;1863;
15;0;31;15;572;102077.000000;1883;
15;0;31;15;573;102141.000000;1883;
15;0;7;15;289;-36.164860;1894;
15;0;7;15;287;2;1894;
15;0;7;15;517;1584.354492;1895;
15;0;7;15;518;1536.401367;1895;
15;0;7;15;287;2;1896;
15;0;7;15;283;1;1896;
15;0;7;15;289;-36.164860;1896;
15;0;7;15;291;0;1896;
15;0;31;15;929;45.380642;1896;
15;0;31;15;572;102087.000000;1903;
15;0;31;15;573;102136.000000;1903;
15;0;31;15;572;102093.000000;1923;
15;0;31;15;573;102142.000000;1923;
15;0;31;15;572;102089.000000;1943;
15;0;31;15;573;102142.000000;1943;
15;0;31;15;572;102087.000000;1963;
15;0;31;15;573;102138.000000;1963;
15;0;31;15;572;102084.000000;1983;
15;0;31;15;573;102144.000000;1983;
15;0;31;15;927;0.000000;1991;
15;0;31;15;928;0.000000;1991;
15;0;7;15;1029;1991;1804848671;
15;0;31;15;572;102087.000000;2003;
15;0;31;15;573;102138.000000;2003;
15;0;7;15;517;1583.935547;2019;
15;0;7;15;518;1539.624023;2019;
15;0;31;15;572;102087.000000;2023;
15;0;31;15;819;40.900002;2023;
15;0;31;15;573;102135.000000;2023;
15;0;31;15;820;40.880001;2023;
15;0;31;15;572;102089.000000;2043;
15;0;31;15;573;102140.000000;2043;
15;0;31;15;572;102090.000000;2063;
15;0;31;15;573;102141.000000;2063;
15;0;31;15;572;102096.000000;2083;
15;0;31;15;573;102140.000000;2083;
15;0;31;15;572;102088.000000;2103;
15;0;31;15;573;102141.000000;2103;
15;0;31;15;572;102096.000000;2123;
15;0;31;15;573;102141.000000;2123;
15;0;31;15;572;102091.000000;2143;
15;0;31;15;573;102144.000000;2143;
15;0;31;15;572;102089.000000;2163;
15;0;31;15;573;102134.000000;2163;
15;0;31;15;572;102088.000000;2183;
15;0;31;15;573;102143.000000;2183;
15;0;31;15;572;102087.000000;2203;
15;0;31;15;573;102138.000000;2204;
15;0;31;15;572;102090.000000;2223;
15;0;31;15;573;102147.000000;2223;
15;0;31;15;572;102088.000000;2243;
15;0;31;15;573;102139.000000;2243;
15;0;31;15;572;102094.000000;2263;
15;0;31;15;573;102138.000000;2263;
15;0;31;15;572;102084.000000;2283;
15;0;31;15;573;102136.000000;2283;
15;0;31;15;572;102088.000000;2303;
15;0;31;15;573;102141.000000;2303;
15;0;31;15;572;102089.000000;2323;
15;0;31;15;573;102142.000000;2323;
15;0;31;15;572;102097.000000;2343;
15;0;31;15;573;102143.000000;2343;
15;0;7;15;517;1575.878906;2344;
15;0;7;15;518;1541.235352;2344;
15;0;31;15;572;102090.000000;2363;
15;0;31;15;573;102143.000000;2363;
15;0;7;15;287;2;2369;
15;0;7;15;283;1;2369;
15;0;7;15;289;-36.164860;2369;
15;0;7;15;291;0;2369;
15;0;31;15;929;45.368153;2369;
15;0;31;15;572;102093.000000;2383;
15;0;31;15;573;102140.000000;2383;
15;0;31;15;572;102088.000000;2403;
15;0;31;15;573;102145.000000;2403;
15;0;31;15;572;102092.000000;2423;
15;0;31;15;573;102137.000000;2423;
15;0;31;15;572;102093.000000;2443;
15;0;31;15;573;102140.000000;2443;
15;0;31;15;572;102090.000000;2463;
15;0;31;15;573;102141.000000;2463;
15;0;31;15;572;102094.000000;2483;
15;0;31;15;573;102140.000000;2483;
15;0;31;15;572;102094.000000;2503;
15;0;31;15;573;102139.000000;2503;
15;0;31;15;572;102087.000000;2523;
15;0;31;15;573;102147.000000;2523;
15;0;31;15;572;102091.000000;2543;
15;0;31;15;573;102145.000000;2543;
15;0;31;15;572;102097.000000;2563;
15;0;31;15;573;102138.000000;2563;
15;0;31;15;572;102092.000000;2583;
15;0;31;15;573;102140.000000;2583;
15;0;31;15;572;102096.000000;2603;
15;0;31;15;573;102146.000000;2603;
15;0;31;15;572;102088.000000;2623;
15;0;31;15;573;102140.000000;2623;
15;0;31;15;572;102091.000000;2643;
15;0;31;15;573;102137.000000;2643;
15;0;31;15;572;102089.000000;2663;
15;0;31;15;573;102143.000000;2663;
15;0;7;15;517;1584.741211;2669;
15;0;7;15;518;1541.235352;2669;
15;0;31;15;572;102085.000000;2683;
15;0;31;15;573;102145.000000;2683;
15;0;31;15;572;102089.000000;2703;
15;0;31;15;573;102144.000000;2703;
15;0;31;15;572;102088.000000;2723;
15;0;31;15;573;102143.000000;2723;
15;0;31;15;572;102091.000000;2743;
15;0;31;15;573;102142.000000;2743;
15;0;31;15;572;102090.000000;2763;
15;0;31;15;573;102142.000000;2763;
15;0;31;15;572;102091.000000;2783;
15;0;31;15;573;102143.000000;2783;
15;0;31;15;572;102088.000000;2803;
15;0;31;15;573;102138.000000;2803;
15;0;31;15;572;102090.000000;2823;
15;0;31;15;573;102148.000000;2823;
15;0;31;15;572;102088.000000;2843;
15;0;31;15;573;102143.000000;2843;
15;0;31;15;572;102094.000000;2863;
15;0;31;15;573;102142.000000;2863;
15;0;7;15;287;2;2869;
15;0;7;15;283;1;2869;
15;0;7;15;289;-36.164860;2869;
15;0;7;15;291;0;2869;
15;0;31;15;929;45.443081;2869;
15;0;31;15;572;102092.000000;2883;
15;0;31;15;573;102143.000000;2883;
15;0;31;15;572;102094.000000;2903;
15;0;31;15;573;102141.000000;2903;
15;0;31;15;572;102086.000000;2923;
15;0;31;15;573;102143.000000;2923;
15;0;31;15;572;102083.000000;2943;
15;0;31;15;573;102143.000000;2943;
15;0;31;15;572;102088.000000;2963;
15;0;31;15;573;102144.000000;2963;
15;0;31;15;572;102090.000000;2983;
15;0;31;15;573;102140.000000;2983;
15;0;31;15;927;0.000000;2991;
15;0;31;15;928;0.000000;2991;
15;0;7;15;517;1589.575195;2994;
15;0;7;15;518;1549.291992;2994;
15;0;31;15;572;102095.000000;3003;
15;0;31;15;573;102143.000000;3003;
15;0;31;15;572;102091.000000;3023;
15;0;31;15;819;40.900002;3023;
15;0;31;15;573;102142.000000;3023;
15;0;31;15;820;40.880001;3023;
15;0;31;15;572;102095.000000;3043;
15;0;31;15;573;102138.000000;3043;
15;0;31;15;572;102090.000000;3063;
15;0;31;15;573;102140.000000;3063;
15;0;31;15;572;102081.000000;3083;
15;0;31;15;573;102138.000000;3083;
15;0;31;15;572;102092.000000;3103;
15;0;31;15;573;102135.000000;3103;
15;0;31;15;572;102095.000000;3123;
15;0;31;15;573;102144.000000;3123;
15;0;31;15;572;102095.000000;3143;
15;0;31;15;573;102141.000000;3143;
15;0;31;15;572;102093.000000;3163;
15;0;31;15;573;102143.000000;3163;
15;0;31;15;572;102087.000000;3183;
15;0;31;15;573;102144.000000;3183;
15;0;31;15;572;102097.000000;3203;
15;0;31;15;573;102137.000000;3203;
15;0;31;15;572;102095.000000;3223;
15;0;31;15;573;102142.000000;3223;
15;0;31;15;572;102093.000000;3243;
15;0;31;15;573;102141.000000;3243;
15;0;31;15;572;102090.000000;3263;
15;0;31;15;573;102136.000000;3263;
15;0;31;15;572;102092.000000;3283;
15;0;31;15;573;102143.000000;3283;
15;0;31;15;572;102090.000000;3303;
15;0;31;15;573;102138.000000;3303;
15;0;7;15;517;1583.935547;3319;
15;0;7;15;518;1541.235352;3319;
15;0;31;15;572;102084.000000;3323;
15;0;31;15;573;102144.000000;3323;
15;0;31;15;572;102092.000000;3343;
15;0;31;15;573;102138.000000;3343;
15;0;31;15;572;102089.000000;3363;
15;0;31;15;573;102147.000000;3363;
15;0;7;15;287;2;3369;
15;0;7;15;283;1;3369;
15;0;7;15;289;-36.164860;3369;
15;0;7;15;291;0;3369;
15;0;31;15;929;45.567959;3369;
15;0;31;15;572;102088.000000;3383;
15;0;31;15;573;102141.000000;3383;
15;0;31;15;572;102091.000000;3403;
15;0;31;15;573;102137.000000;3403;
15;0;31;15;572;102088.000000;3423;
15;0;31;15;573;102143.000000;3423;
15;0;31;15;572;102088.000000;3443;
15;0;31;15;573;102139.000000;3443;
15;0;31;15;572;102091.000000;3463;
15;0;31;15;573;102140.000000;3463;
15;0;31;15;572;102085.000000;3483;
15;0;31;15;573;102141.000000;3483;
15;0;31;15;572;102083.000000;3503;
15;0;31;15;573;102136.000000;3503;
15;0;31;15;572;102092.000000;3523;
15;0;31;15;573;102139.000000;3523;
15;0;31;15;572;102088.000000;3543;
15;0;31;15;573;102139.000000;3543;
15;0;31;15;572;102083.000000;3563;
15;0;31;15;573;102135.000000;3563;
15;0;31;15;572;102092.000000;3583;
15;0;31;15;573;102139.000000;3583;
15;0;31;15;572;102086.000000;3603;
15;0;31;15;573;102143.000000;3603;
15;0;31;15;572;102086.000000;3623;
15;0;31;15;573;102140.000000;3623;
15;0;31;15;572;102097.000000;3643;
15;0;31;15;573;102139.000000;3643;
15;0;7;15;517;1581.454102;3644;
15;0;7;15;518;1539.624023;3644;
15;0;31;15;572;102089.000000;3663;
15;0;31;15;573;102139.000000;3663;
15;0;31;15;572;102092.000000;3683;
15;0;31;15;573;102147.000000;3683;
15;0;31;15;572;102084.000000;3703;
15;0;31;15;573;102136.000000;3703;
15;0;31;15;572;102087.000000;3723;
15;0;31;15;573;102142.000000;3723;
15;0;31;15;572;102088.000000;3743;
15;0;31;15;573;102133.000000;3743;
15;0;31;15;572;102093.000000;3763;
15;0;31;15;573;102139.000000;3763;
15;0;31;15;572;102094.000000;3783;
15;0;31;15;573;102147.000000;3783;
15;0;31;15;572;102089.000000;3803;
15;0;31;15;573;102136.000000;3803;
15;0;31;15;572;102094.000000;3823;
15;0;31;15;573;102141.000000;3823;
15;0;31;15;572;102091.000000;3843;
15;0;31;15;573;102148.000000;3843;
15;0;31;15;572;102084.000000;3863;
15;0;31;15;573;102142.000000;3863;
15;0;7;15;287;2;3869;
15;0;7;15;283;1;3869;
15;0;7;15;289;-36.164860;3869;
15;0;7;15;291;0;3869;
15;0;31;15;929;45.642883;3869;
15;0;31;15;572;102090.000000;3883;
15;0;31;15;573;102151.000000;3883;
15;0;31;15;572;102087.000000;3903;
15;0;31;15;573;102146.000000;3903;
15;0;31;15;572;102090.000000;3923;
15;0;31;15;573;102151.000000;3923;
15;0;31;15;572;102095.000000;3943;
15;0;31;15;573;102138.000000;3943;
15;0;31;15;572;102088.000000;3963;
15;0;31;15;573;102142.000000;3963;
15;0;7;15;517;1579.101562;3969;
15;0;7;15;518;1541.219238;3969;
15;0;31;15;572;102093.000000;3983;
15;0;31;15;573;102139.000000;3983;
15;0;31;15;927;0.000000;3991;
15;0;31;15;928;0.000000;3991;
15;0;7;15;1029;3991;1804848671;
15;0;31;15;572;102097.000000;4003;
15;0;31;15;573;102138.000000;4003;
15;0;31;15;572;102088.000000;4023;
15;0;31;15;819;40.900002;4023;
15;0;31;15;573;102139.000000;4023;
15;0;31;15;820;40.869999;4023;
15;0;31;15;572;102097.000000;4043;
15;0;31;15;573;102138.000000;4043;
15;0;31;15;572;102090.000000;4063;
15;0;31;15;573;102143.000000;4063;
15;0;31;15;572;102082.000000;4083;
15;0;31;15;573;102138.000000;4083;
15;0;7;15;1038;3828384;4091;
15;0;7;15;1039;16384;4091;
15;0;31;15;572;102086.000000;4103;
15;0;31;15;573;102139.000000;4103;
15;0;31;15;572;102089.000000;4123;
15;0;31;15;573;102144.000000;4123;
15;0;31;15;572;102090.000000;4143;
15;0;31;15;573;102137.000000;4143;
15;0;31;15;572;102091.000000;4163;
15;0;31;15;573;102144.000000;4163;
15;0;31;15;572;102087.000000;4183;
15;0;31;15;573;102142.000000;4183;
15;0;31;15;572;102093.000000;4203;
15;0;31;15;573;102145.000000;4203;
15;0;31;15;572;102090.000000;4223;
15;0;31;15;573;102139.000000;4223;
15;0;31;15;572;102091.000000;4243;
15;0;31;15;573;102146.000000;4243;
15;0;31;15;572;102082.000000;4263;
15;0;31;15;573;102137.000000;4263;
15;0;31;15;572;102084.000000;4283;
15;0;31;15;573;102146.000000;4283;
15;0;7;15;517;1579.101562;4294;
15;0;7;15;518;1540.429688;4294;
15;0;31;15;572;102089.000000;4303;
15;0;31;15;573;102144.000000;4303;
15;0;31;15;572;102087.000000;4323;
15;0;31;15;573;102142.000000;4323;
15;0;31;15;572;102102.000000;4343;
15;0;31;15;573;102140.000000;4343;
15;0;31;15;572;102089.000000;4363;
15;0;31;15;573;102140.000000;4363;
15;0;7;15;287;2;4369;
15;0;7;15;283;1;4369;
15;0;7;15;289;-36.164860;4369;
15;0;7;15;291;0;4369;
15;0;31;15;929;45.430592;4369;
15;0;31;15;572;102093.000000;4383;
15;0;31;15;573;102142.000000;4383;
15;0;31;15;572;102094.000000;4403;
15;0;31;15;573;102147.000000;4403;
15;0;31;15;572;102089.000000;4423;
15;0;31;15;573;102140.000000;4423;
15;0;31;15;572;102088.000000;4443;
15;0;31;15;573;102141.000000;4443;
15;0;31;15;572;102094.000000;4463;
15;0;31;15;573;102140.000000;4463;
15;0;31;15;572;102094.000000;4483;
15;0;31;15;573;102139.000000;4483;
15;0;31;15;572;102082.000000;4503;
15;0;31;15;573;102144.000000;4503;
15;0;31;15;572;102084.000000;4523;
15;0;31;15;573;102138.000000;4523;
15;0;31;15;572;102085.000000;4543;
15;0;31;15;573;102136.000000;4543;
15;0;31;15;572;102091.000000;4563;
15;0;31;15;573;102141.000000;4563;
15;0;31;15;572;102094.000000;4583;
15;0;31;15;573;102146.000000;4583;
15;0;31;15;572;102091.000000;4603;
15;0;31;15;573;102149.000000;4603;
15;0;7;15;517;1587.963867;4619;
15;0;7;15;518;1542.041016;4619;
15;0;31;15;572;102089.000000;4623;
15;0;31;15;573;102144.000000;4623;
15;0;31;15;572;102086.000000;4643;
15;0;31;15;573;102143.000000;4643;
15;0;31;15;572;102085.000000;4663;
15;0;31;15;573;102142.000000;4663;
15;0;31;15;572;102090.000000;4683;
15;0;31;15;573;102145.000000;4683;
15;0;31;15;572;102088.000000;4703;
15;0;31;15;573;102141.000000;4703;
15;0;31;15;572;102096.000000;4723;
15;0;31;15;573;102142.000000;4723;
15;0;31;15;572;102091.000000;4743;
15;0;31;15;573;102146.000000;4743;
15;0;31;15;572;102086.000000;4763;
15;0;31;15;573;102135.000000;4763;
15;0;31;15;572;102096.000000;4783;
15;0;31;15;573;102143.000000;4783;
15;0;31;15;572;102093.000000;4803;
15;0;31;15;573;102146.000000;4803;
15;0;31;15;572;102087.000000;4823;
15;0;31;15;573;102142.000000;4823;
15;0;31;15;572;102097.000000;4843;
15;0;31;15;573;102143.000000;4843;
15;0;31;15;572;102092.000000;4863;
15;0;31;15;573;102140.000000;4863;
15;0;7;15;287;2;4869;
15;0;7;15;283;1;4869;
15;0;7;15;289;-36.164860;4869;
15;0;7;15;291;0;4869;
15;0;31;15;929;45.530491;4869;
15;0;31;15;572;102084.000000;4883;
15;0;31;15;573;102141.000000;4883;
15;0;31;15;572;102090.000000;4903;
15;0;31;15;573;102143.000000;4903;
15;0;31;15;572;102099.000000;4923;
15;0;31;15;573;102138.000000;4923;
15;0;31;15;572;102087.000000;4943;
15;0;31;15;573;102138.000000;4943;
15;0;7;15;517;1581.518555;4944;
15;0;7;15;518;1543.652344;4944;
15;0;31;15;572;102103.000000;4963;
15;0;31;15;573;102142.000000;4963;
15;0;31;15;572;102091.000000;4983;
15;0;31;15;573;102139.000000;4983;
15;0;31;15;927;0.000000;4991;
15;0;31;15;928;0.000000;4991;
15;0;31;15;572;102090.000000;5003;
15;0;31;15;573;102147.000000;5003;
15;0;31;15;572;102093.000000;5023;
15;0;31;15;819;40.889999;5023;
15;0;31;15;573;102145.000000;5023;
15;0;31;15;820;40.880001;5023;
15;0;31;15;572;102095.000000;5043;
15;0;31;15;573;102138.000000;5043;
15;0;31;15;572;102089.000000;5063;
15;0;31;15;573;102144.000000;5063;
15;0;31;15;572;102095.000000;5083;
15;0;31;15;573;102139.000000;5083;
15;0;31;15;572;102086.000000;5103;
15;0;31;15;573;102136.000000;5103;
15;0;31;15;572;102089.000000;5123;
15;0;31;15;573;102145.000000;5123;
15;0;31;15;572;102084.000000;5143;
15;0;31;15;573;102141.000000;5143;
15;0;31;15;572;102092.000000;5163;
15;0;31;15;573;102142.000000;5163;
15;0;31;15;572;102092.000000;5183;
15;0;31;15;573;102139.000000;5183;
15;0;31;15;572;102090.000000;5203;
15;0;31;15;573;102138.000000;5203;
15;0;31;15;572;102085.000000;5223;
15;0;31;15;573;102145.000000;5223;
15;0;31;15;572;102091.000000;5243;
15;0;31;15;573;102143.000000;5243;
15;0;31;15;572;102084.000000;5263;
15;0;31;15;573;102137.000000;5263;
15;0;7;15;517;1589.575195;5269;
15;0;7;15;518;1548.486328;5269;
15;0;31;15;572;102088.000000;5283;
15;0;31;15;573;102137.000000;5283;
15;0;31;15;572;102091.000000;5303;
15;0;31;15;573;102139.000000;5303;
15;0;31;15;572;102087.000000;5323;
15;0;31;15;573;102141.000000;5323;
15;0;31;15;572;102090.000000;5343;
15;0;31;15;573;102145.000000;5343;
15;0;31;15;572;102094.000000;5363;
15;0;31;15;573;102142.000000;5363;
15;0;7;15;287;2;5369;
15;0;7;15;283;1;5369;
15;0;7;15;289;-36.164860;5369;
15;0;7;15;291;0;5369;
15;0;31;15;929;45.505520;5369;
15;0;31;15;572;102080.000000;5383;
15;0;31;15;573;102140.000000;5383;
15;0;31;15;572;102093.000000;5403;
15;0;31;15;573;102140.000000;5403;
15;0;31;15;572;102100.000000;5423;
15;0;31;15;573;102145.000000;5423;
15;0;31;15;572;102093.000000;5443;
15;0;31;15;573;102141.000000;5443;
15;0;31;15;572;102089.000000;5463;
15;0;31;15;573;102139.000000;5463;
15;0;31;15;572;102095.000000;5483;
15;0;31;15;573;102141.000000;5483;
15;0;31;15;572;102089.000000;5503;
15;0;31;15;573;102144.000000;5503;
15;0;31;15;572;102094.000000;5523;
15;0;31;15;573;102139.000000;5523;
15;0;31;15;572;102089.000000;5543;
15;0;31;15;573;102141.000000;5543;
15;0;31;15;572;102091.000000;5563;
15;0;31;15;573;102138.000000;5563;
15;0;31;15;572;102083.000000;5583;
15;0;31;15;573;102144.000000;5583;
15;0;7;15;517;1579.101562;5594;
15;0;7;15;518;1540.429688;5594;
15;0;31;15;572;102092.000000;5603;
15;0;31;15;573;102135.000000;5603;
15;0;31;15;572;102090.000000;5623;
15;0;31;15;573;102147.000000;5623;
15;0;31;15;572;102095.000000;5643;
15;0;31;15;573;102148.000000;5643;
15;0;31;15;572;102093.000000;5663;
15;0;31;15;573;102143.000000;5663;
15;0;31;15;572;102098.000000;5683;
15;0;31;15;573;102142.000000;5683;
15;0;31;15;572;102091.000000;5703;
15;0;31;15;573;102137.000000;5703;
15;0;31;15;572;102080.000000;5723;
15;0;31;15;573;102147.000000;5723;
15;0;31;15;572;102093.000000;5743;
15;0;31;15;573;102148.000000;5743;
15;0;31;15;572;102090.000000;5763;
15;0;31;15;573;102137.000000;5763;
15;0;31;15;572;102085.000000;5783;
15;0;31;15;573;102140.000000;5783;
15;0;31;15;572;102094.000000;5803;
15;0;31;15;573;102135.000000;5803;
15;0;31;15;572;102090.000000;5823;
15;0;31;15;573;102140.000000;5823;
15;0;31;15;572;102100.000000;5843;
15;0;31;15;573;102144.000000;5843;
15;0;31;15;572;102088.000000;5863;
15;0;31;15;573;102137.000000;5863;
15;0;7;15;287;2;5869;
15;0;7;15;283;1;5869;
15;0;7;15;289;-36.164860;5869;
15;0;7;15;291;0;5869;
15;0;31;15;929;45.567959;5869;
15;0;31;15;572;102093.000000;5883;
15;0;31;15;573;102144.000000;5883;
15;0;31;15;572;102091.000000;5903;
15;0;31;15;573;102139.000000;5903;
15;0;7;15;517;1580.583984;5919;
15;0;7;15;518;1542.041016;5919;
15;0;31;15;572;102085.000000;5923;
15;0;31;15;573;102144.000000;5923;
15;0;31;15;572;102083.000000;5943;
15;0;31;15;573;102143.000000;5943;
